#-------------------------------------------------------------------------------------------------------------------------------#-----------------------------
#Wavelength (microns) - Emerging intensity spetrum (erg/s/cm2/sr/micron)
#Wavelength (microns)          HII (data)         Atomic (data)      Atomic (PDR code)    Molecular (PDR code)
# wave hii_data atomic_data atomic_pdr mol_pdr
             18.6900         3.55318e-17         2.84802e-17         8.53100e-10         8.44495e-10
             18.6910         8.75856e-16         7.02035e-16         2.09717e-09         2.07602e-09
             18.6920         1.88321e-14         1.50947e-14         4.47613e-09         4.43098e-09
             18.6930         3.49094e-13         2.79813e-13         8.27085e-09         8.18742e-09
             18.6940         5.61253e-12         4.49868e-12         1.32515e-08         1.31178e-08
             18.6950         7.86454e-11         6.30376e-11         1.84186e-08         1.82328e-08
             18.6960         9.50863e-10         7.62156e-10         2.21811e-08         2.19574e-08
             18.6970         9.97093e-09         7.99211e-09         2.31620e-08         2.29284e-08
             18.6980         9.06831e-08         7.26863e-08         2.09718e-08         2.07603e-08
             18.6990         7.18029e-07         5.75530e-07         1.64551e-08         1.62891e-08
             18.7000         4.91090e-06         3.93629e-06         1.11988e-08         1.10859e-08
             18.7010         2.91308e-05         2.33495e-05         6.60862e-09         6.54196e-09
             18.7020         1.50320e-04         1.20487e-04         3.37676e-09         3.34270e-09
             18.7030         6.70555e-04         5.37478e-04         1.49779e-09         1.48269e-09
             18.7040         2.59434e-03         2.07947e-03         5.76062e-10         5.70252e-10
             18.7050         8.72443e-03         6.99299e-03         1.91683e-10         1.89750e-10
             18.7060         2.53839e-02         2.03462e-02         5.54134e-11         5.48544e-11
             18.7070         6.40547e-02         5.13425e-02         1.38903e-11         1.37502e-11
             18.7080         1.40190e-01         1.12368e-01         3.01908e-12         2.98862e-12
             18.7090         2.66397e-01         2.13528e-01         5.67100e-13         5.61380e-13
             18.7100         4.38454e-01         3.51439e-01         9.26481e-14         9.17136e-14
             18.7110         6.25880e-01         5.01669e-01         1.31244e-14         1.29920e-14
             18.7120         7.75085e-01         6.21263e-01         1.60542e-15         1.58923e-15
             18.7130         8.32042e-01         6.66916e-01         1.70940e-16         1.69216e-16
             18.7140         7.74664e-01         6.20926e-01         1.57821e-17         1.56229e-17
             18.7150         6.25540e-01         5.01396e-01         1.26344e-18         1.25069e-18
             18.7160         4.37739e-01         3.50866e-01         8.72439e-20         8.63639e-20
             18.7170         2.65818e-01         2.13064e-01         5.24973e-21         5.19677e-21
             18.7180         1.40000e-01         1.12216e-01         2.73907e-22         2.71144e-22
             18.7190         6.38461e-02         5.11753e-02         1.23171e-23         1.21929e-23
             18.7200         2.52874e-02         2.02689e-02         4.83048e-25         4.78175e-25
             18.7210         8.68657e-03         6.96265e-03         1.64262e-26         1.62605e-26
             18.7220         2.58800e-03         2.07439e-03         4.84337e-28         4.79451e-28
             18.7230         6.66920e-04         5.34564e-04         1.22950e-29         1.21710e-29
             18.7240         1.49423e-04         1.19769e-04         2.72491e-31         2.69743e-31
             18.7250         2.90359e-05         2.32735e-05         5.23651e-33         5.18370e-33
             18.7260         4.87631e-06         3.90857e-06         8.65660e-35         8.56928e-35
             18.7270         7.12586e-07         5.71167e-07         1.25041e-36         1.23779e-36
             18.7280         9.03140e-08         7.23904e-08         1.56611e-38         1.55031e-38
             18.7290         9.92766e-09         7.95743e-09         1.70083e-40         1.68367e-40
             18.7300         9.42116e-10         7.55145e-10         1.58767e-42         1.57086e-42
             18.7310         7.78795e-11         6.24237e-11         1.26117e-44         1.26117e-44
             18.7320         5.58363e-12         4.47551e-12         0.00000e+00         0.00000e+00
             18.7330         3.45318e-13         2.76787e-13         0.00000e+00         0.00000e+00
             18.7340         1.86183e-14         1.49234e-14         0.00000e+00         0.00000e+00
             18.7350         8.70633e-16         6.97848e-16         0.00000e+00         0.00000e+00
             18.7360         3.53104e-17         2.83027e-17         0.00000e+00         0.00000e+00
             18.7370         1.23398e-18         9.89087e-19         0.00000e+00         0.00000e+00
             18.7380         3.76358e-20         3.01667e-20         0.00000e+00         0.00000e+00
             18.7390         9.95566e-22         7.97988e-22         0.00000e+00         0.00000e+00
             18.7400         2.26737e-23         1.81739e-23         0.00000e+00         0.00000e+00
             18.7410         4.51043e-25         3.61529e-25         0.00000e+00         0.00000e+00
             18.7420         7.78190e-27         6.23752e-27         0.00000e+00         0.00000e+00
             18.7430         1.16447e-28         9.33369e-29         0.00000e+00         0.00000e+00
             18.7440         1.49859e-30         1.20118e-30         0.00000e+00         0.00000e+00
             18.7450         1.68637e-32         1.35169e-32         0.00000e+00         0.00000e+00
             18.7460         1.64586e-34         1.31922e-34         0.00000e+00         0.00000e+00
             18.7470         1.38037e-36         1.10642e-36         0.00000e+00         0.00000e+00
             18.7480         1.01313e-38         8.12067e-39         0.00000e+00         0.00000e+00
             18.7490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7720         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7730         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7740         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7750         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7760         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7770         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7780         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7790         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7800         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7810         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7820         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7830         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7840         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7850         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7860         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7870         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7880         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7890         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7900         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7910         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7920         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7930         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7940         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7950         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7960         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7970         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7980         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.7990         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8000         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8010         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8020         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8030         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8040         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8050         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8060         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8070         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8080         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8090         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8100         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8110         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8120         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8130         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8140         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8150         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8160         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8170         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8180         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8190         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8200         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8210         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8220         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8230         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8240         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8250         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8260         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8270         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8280         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8290         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8300         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8310         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8320         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8330         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8340         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8350         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8360         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8370         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8380         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8390         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8410         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8420         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8620         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8630         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8640         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8650         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8660         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8670         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8680         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8690         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8700         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8710         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.8720         0.00000e+00         0.00000e+00         7.14662e-44         3.78351e-44
             18.8730         0.00000e+00         0.00000e+00         8.58295e-42         4.46734e-42
             18.8740         0.00000e+00         0.00000e+00         8.90312e-40         4.63464e-40
             18.8750         0.00000e+00         0.00000e+00         8.03307e-38         4.18172e-38
             18.8760         0.00000e+00         0.00000e+00         6.35643e-36         3.30893e-36
             18.8770         0.00000e+00         0.00000e+00         4.33819e-34         2.25830e-34
             18.8780         0.00000e+00         0.00000e+00         2.57534e-32         1.34063e-32
             18.8790         0.00000e+00         0.00000e+00         1.33969e-30         6.97393e-31
             18.8800         0.00000e+00         0.00000e+00         6.01569e-29         3.13155e-29
             18.8810         0.00000e+00         0.00000e+00         2.34962e-27         1.22313e-27
             18.8820         0.00000e+00         0.00000e+00         7.98256e-26         4.15543e-26
             18.8830         0.00000e+00         0.00000e+00         2.37396e-24         1.23580e-24
             18.8840         0.00000e+00         0.00000e+00         6.10057e-23         3.17574e-23
             18.8850         0.00000e+00         0.00000e+00         1.36365e-21         7.09867e-22
             18.8860         0.00000e+00         0.00000e+00         2.66605e-20         1.38785e-20
             18.8870         0.00000e+00         0.00000e+00         4.50769e-19         2.34654e-19
             18.8880         0.00000e+00         0.00000e+00         6.62936e-18         3.45101e-18
             18.8890         0.00000e+00         0.00000e+00         8.52075e-17         4.43560e-17
             18.8900         0.00000e+00         0.00000e+00         9.47869e-16         4.93426e-16
             18.8910         0.00000e+00         0.00000e+00         9.17173e-15         4.77447e-15
             18.8920         0.00000e+00         0.00000e+00         7.71950e-14         4.01849e-14
             18.8930         0.00000e+00         0.00000e+00         5.67221e-13         2.95275e-13
             18.8940         0.00000e+00         0.00000e+00         3.61111e-12         1.87982e-12
             18.8950         0.00000e+00         0.00000e+00         1.99970e-11         1.04097e-11
             18.8960         0.00000e+00         0.00000e+00         9.65977e-11         5.02852e-11
             18.8970         0.00000e+00         0.00000e+00         4.04614e-10         2.10628e-10
             18.8980         0.00000e+00         0.00000e+00         1.47418e-09         7.67405e-10
             18.8990         0.00000e+00         0.00000e+00         4.67189e-09         2.43202e-09
             18.9000         0.00000e+00         0.00000e+00         1.29019e-08         6.71624e-09
             18.9010         0.00000e+00         0.00000e+00         3.09276e-08         1.60998e-08
             18.9020         0.00000e+00         0.00000e+00         6.44875e-08         3.35698e-08
             18.9030         0.00000e+00         0.00000e+00         1.17077e-07         6.09463e-08
             18.9040         0.00000e+00         0.00000e+00         1.84652e-07         9.61231e-08
             18.9050         0.00000e+00         0.00000e+00         2.53319e-07         1.31869e-07
             18.9060         0.00000e+00         0.00000e+00         3.02284e-07         1.57358e-07
             18.9070         0.00000e+00         0.00000e+00         3.13741e-07         1.63322e-07
             18.9080         0.00000e+00         0.00000e+00         2.83185e-07         1.47416e-07
             18.9090         0.00000e+00         0.00000e+00         2.22333e-07         1.15739e-07
             18.9100         0.00000e+00         0.00000e+00         1.51704e-07         7.89718e-08
             18.9110         0.00000e+00         0.00000e+00         9.00915e-08         4.68984e-08
             18.9120         0.00000e+00         0.00000e+00         4.65375e-08         2.42258e-08
             18.9130         0.00000e+00         0.00000e+00         2.09101e-08         1.08851e-08
             18.9140         0.00000e+00         0.00000e+00         8.15656e-09         4.24601e-09
             18.9150         0.00000e+00         0.00000e+00         2.77212e-09         1.44307e-09
             18.9160         0.00000e+00         0.00000e+00         8.19506e-10         4.26605e-10
             18.9170         0.00000e+00         0.00000e+00         2.10156e-10         1.09400e-10
             18.9180         0.00000e+00         0.00000e+00         4.69929e-11         2.44628e-11
             18.9190         0.00000e+00         0.00000e+00         9.14023e-12         4.75807e-12
             18.9200         0.00000e+00         0.00000e+00         1.54638e-12         8.04989e-13
             18.9210         0.00000e+00         0.00000e+00         2.26706e-13         1.18015e-13
             18.9220         0.00000e+00         0.00000e+00         2.90116e-14         1.51024e-14
             18.9230         0.00000e+00         0.00000e+00         3.22937e-15         1.68109e-15
             18.9240         0.00000e+00         0.00000e+00         3.11246e-16         1.62023e-16
             18.9250         0.00000e+00         0.00000e+00         2.62058e-17         1.36418e-17
             18.9260         0.00000e+00         0.00000e+00         1.91924e-18         9.99086e-19
             18.9270         0.00000e+00         0.00000e+00         1.22263e-19         6.36456e-20
             18.9280         0.00000e+00         0.00000e+00         6.73651e-21         3.50678e-21
             18.9290         0.00000e+00         0.00000e+00         3.24603e-22         1.68976e-22
             18.9300         0.00000e+00         0.00000e+00         1.36051e-23         7.08232e-24
             18.9310         0.00000e+00         0.00000e+00         4.92811e-25         2.56540e-25
             18.9320         0.00000e+00         0.00000e+00         1.56237e-26         8.13315e-27
             18.9330         0.00000e+00         0.00000e+00         4.30845e-28         2.24282e-28
             18.9340         0.00000e+00         0.00000e+00         1.03345e-29         5.37978e-30
             18.9350         0.00000e+00         0.00000e+00         2.14006e-31         1.11404e-31
             18.9360         0.00000e+00         0.00000e+00         3.88283e-33         2.02126e-33
             18.9370         0.00000e+00         0.00000e+00         6.12782e-35         3.18992e-35
             18.9380         0.00000e+00         0.00000e+00         8.34221e-37         4.34266e-37
             18.9390         0.00000e+00         0.00000e+00         9.95837e-39         5.18397e-39
             18.9400         0.00000e+00         0.00000e+00         1.03402e-40         5.38281e-41
             18.9410         0.00000e+00         0.00000e+00         9.33265e-43         4.86251e-43
             18.9420         0.00000e+00         0.00000e+00         7.00649e-45         4.20390e-45
             18.9430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9540         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9550         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9560         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9570         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9580         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9590         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9600         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9610         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             18.9620         0.00000e+00         0.00000e+00         1.40130e-45         0.00000e+00
             18.9630         0.00000e+00         0.00000e+00         1.09301e-43         3.92364e-44
             18.9640         0.00000e+00         0.00000e+00         1.09946e-41         4.01892e-42
             18.9650         0.00000e+00         0.00000e+00         9.67584e-40         3.53640e-40
             18.9660         0.00000e+00         0.00000e+00         7.47714e-38         2.73280e-38
             18.9670         0.00000e+00         0.00000e+00         4.99046e-36         1.82395e-36
             18.9680         0.00000e+00         0.00000e+00         2.90100e-34         1.06028e-34
             18.9690         0.00000e+00         0.00000e+00         1.47965e-32         5.40793e-33
             18.9700         0.00000e+00         0.00000e+00         6.52332e-31         2.38419e-31
             18.9710         0.00000e+00         0.00000e+00         2.50486e-29         9.15493e-30
             18.9720         0.00000e+00         0.00000e+00         8.37730e-28         3.06180e-28
             18.9730         0.00000e+00         0.00000e+00         2.45570e-26         8.97527e-27
             18.9740         0.00000e+00         0.00000e+00         6.22868e-25         2.27650e-25
             18.9750         0.00000e+00         0.00000e+00         1.37602e-23         5.02917e-24
             18.9760         0.00000e+00         0.00000e+00         2.66229e-22         9.73034e-23
             18.9770         0.00000e+00         0.00000e+00         4.46053e-21         1.63027e-21
             18.9780         0.00000e+00         0.00000e+00         6.50912e-20         2.37900e-20
             18.9790         0.00000e+00         0.00000e+00         8.27308e-19         3.02371e-19
             18.9800         0.00000e+00         0.00000e+00         9.19926e-18         3.36221e-18
             18.9810         0.00000e+00         0.00000e+00         8.86740e-17         3.24092e-17
             18.9820         0.00000e+00         0.00000e+00         7.44470e-16         2.72094e-16
             18.9830         0.00000e+00         0.00000e+00         5.46382e-15         1.99696e-15
             18.9840         0.00000e+00         0.00000e+00         3.47894e-14         1.27151e-14
             18.9850         0.00000e+00         0.00000e+00         1.92932e-13         7.05142e-14
             18.9860         0.00000e+00         0.00000e+00         9.31900e-13         3.40598e-13
             18.9870         0.00000e+00         0.00000e+00         3.93074e-12         1.43664e-12
             18.9880         0.00000e+00         0.00000e+00         1.43992e-11         5.26273e-12
             18.9890         0.00000e+00         0.00000e+00         4.59420e-11         1.67912e-11
             18.9900         0.00000e+00         0.00000e+00         1.27902e-10         4.67467e-11
             18.9910         0.00000e+00         0.00000e+00         3.09492e-10         1.13116e-10
             18.9920         0.00000e+00         0.00000e+00         6.52271e-10         2.38397e-10
             18.9930         0.00000e+00         0.00000e+00         1.19733e-09         4.37609e-10
             18.9940         0.00000e+00         0.00000e+00         1.91575e-09         7.00181e-10
             18.9950         0.00000e+00         0.00000e+00         2.66700e-09         9.74755e-10
             18.9960         0.00000e+00         0.00000e+00         3.23382e-09         1.18192e-09
             18.9970         0.00000e+00         0.00000e+00         3.41509e-09         1.24817e-09
             18.9980         0.00000e+00         0.00000e+00         3.14047e-09         1.14780e-09
             18.9990         0.00000e+00         0.00000e+00         2.51532e-09         9.19319e-10
             19.0000         0.00000e+00         0.00000e+00         1.75469e-09         6.41317e-10
             19.0010         0.00000e+00         0.00000e+00         1.06499e-09         3.89239e-10
             19.0020         0.00000e+00         0.00000e+00         5.63443e-10         2.05931e-10
             19.0030         0.00000e+00         0.00000e+00         2.59635e-10         9.48932e-11
             19.0040         0.00000e+00         0.00000e+00         1.04009e-10         3.80138e-11
             19.0050         0.00000e+00         0.00000e+00         3.63481e-11         1.32848e-11
             19.0060         0.00000e+00         0.00000e+00         1.10637e-11         4.04366e-12
             19.0070         0.00000e+00         0.00000e+00         2.93312e-12         1.07202e-12
             19.0080         0.00000e+00         0.00000e+00         6.75291e-13         2.46810e-13
             19.0090         0.00000e+00         0.00000e+00         1.35774e-13         4.96238e-14
             19.0100         0.00000e+00         0.00000e+00         2.37768e-14         8.69011e-15
             19.0110         0.00000e+00         0.00000e+00         3.61308e-15         1.32054e-15
             19.0120         0.00000e+00         0.00000e+00         4.79856e-16         1.75381e-16
             19.0130         0.00000e+00         0.00000e+00         5.55076e-17         2.02873e-17
             19.0140         0.00000e+00         0.00000e+00         5.56725e-18         2.03476e-18
             19.0150         0.00000e+00         0.00000e+00         4.88406e-19         1.78506e-19
             19.0160         0.00000e+00         0.00000e+00         3.73190e-20         1.36396e-20
             19.0170         0.00000e+00         0.00000e+00         2.48362e-21         9.07731e-22
             19.0180         0.00000e+00         0.00000e+00         1.43162e-22         5.23239e-23
             19.0190         0.00000e+00         0.00000e+00         7.22575e-24         2.64092e-24
             19.0200         0.00000e+00         0.00000e+00         3.17647e-25         1.16096e-25
             19.0210         0.00000e+00         0.00000e+00         1.20852e-26         4.41699e-27
             19.0220         0.00000e+00         0.00000e+00         4.02915e-28         1.47260e-28
             19.0230         0.00000e+00         0.00000e+00         1.16999e-29         4.27617e-30
             19.0240         0.00000e+00         0.00000e+00         2.95908e-31         1.08151e-31
             19.0250         0.00000e+00         0.00000e+00         6.47025e-33         2.36479e-33
             19.0260         0.00000e+00         0.00000e+00         1.24107e-34         4.53597e-35
             19.0270         0.00000e+00         0.00000e+00         2.07338e-36         7.57793e-37
             19.0280         0.00000e+00         0.00000e+00         2.99230e-38         1.09365e-38
             19.0290         0.00000e+00         0.00000e+00         3.79131e-40         1.38567e-40
             19.0300         0.00000e+00         0.00000e+00         4.18428e-42         1.52882e-42
             19.0310         0.00000e+00         0.00000e+00         4.06377e-44         1.40130e-44
             19.0320         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0330         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0340         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0350         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0360         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0370         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0380         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0390         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0400         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0410         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0420         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0430         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0440         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0450         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0460         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0470         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0480         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0490         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0500         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0510         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0520         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
             19.0530         0.00000e+00         0.00000e+00         0.00000e+00         0.00000e+00
